ID,Title,Difficulty,Link
621,Task Scheduler,Medium, https://leetcode.com/problems/task-scheduler
323,Number of Connected Components in an Undirected Graph,Medium, https://leetcode.com/problems/number-of-connected-components-in-an-undirected-graph
525,Contiguous Array,Medium, https://leetcode.com/problems/contiguous-array
739,Daily Temperatures,Medium, https://leetcode.com/problems/daily-temperatures
515,Find Largest Value in Each Tree Row,Medium, https://leetcode.com/problems/find-largest-value-in-each-tree-row
973,K Closest Points to Origin,Medium, https://leetcode.com/problems/k-closest-points-to-origin
1008,Construct Binary Search Tree from Preorder Traversal,Medium, https://leetcode.com/problems/construct-binary-search-tree-from-preorder-traversal
213,House Robber II,Medium, https://leetcode.com/problems/house-robber-ii
311,Sparse Matrix Multiplication,Medium, https://leetcode.com/problems/sparse-matrix-multiplication
1386,Cinema Seat Allocation,Medium, https://leetcode.com/problems/cinema-seat-allocation
406,Queue Reconstruction by Height,Medium, https://leetcode.com/problems/queue-reconstruction-by-height
34,Find First and Last Position of Element in Sorted Array,Medium, https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array
658,Find K Closest Elements,Medium, https://leetcode.com/problems/find-k-closest-elements
90,Subsets II,Medium, https://leetcode.com/problems/subsets-ii
1038,Binary Search Tree to Greater Sum Tree,Medium, https://leetcode.com/problems/binary-search-tree-to-greater-sum-tree
785,Is Graph Bipartite?,Medium, https://leetcode.com/problems/is-graph-bipartite
220,Contains Duplicate III,Medium, https://leetcode.com/problems/contains-duplicate-iii
1324,Print Words Vertically,Medium, https://leetcode.com/problems/print-words-vertically
1116,Print Zero Even Odd,Medium, https://leetcode.com/problems/print-zero-even-odd
907,Sum of Subarray Minimums,Medium, https://leetcode.com/problems/sum-of-subarray-minimums
96,Unique Binary Search Trees,Medium, https://leetcode.com/problems/unique-binary-search-trees
1104,Path In Zigzag Labelled Binary Tree,Medium, https://leetcode.com/problems/path-in-zigzag-labelled-binary-tree
435,Non-overlapping Intervals,Medium, https://leetcode.com/problems/non-overlapping-intervals
1079,Letter Tile Possibilities,Medium, https://leetcode.com/problems/letter-tile-possibilities
503,Next Greater Element II,Medium, https://leetcode.com/problems/next-greater-element-ii
144,Binary Tree Preorder Traversal,Medium, https://leetcode.com/problems/binary-tree-preorder-traversal
676,Implement Magic Dictionary,Medium, https://leetcode.com/problems/implement-magic-dictionary
1027,Longest Arithmetic Sequence,Medium, https://leetcode.com/problems/longest-arithmetic-sequence
1145,Binary Tree Coloring Game,Medium, https://leetcode.com/problems/binary-tree-coloring-game
47,Permutations II,Medium, https://leetcode.com/problems/permutations-ii
950,Reveal Cards In Increasing Order,Medium, https://leetcode.com/problems/reveal-cards-in-increasing-order
735,Asteroid Collision,Medium, https://leetcode.com/problems/asteroid-collision
1229,Meeting Scheduler,Medium, https://leetcode.com/problems/meeting-scheduler
981,Time Based Key-Value Store,Medium, https://leetcode.com/problems/time-based-key-value-store
845,Longest Mountain in Array,Medium, https://leetcode.com/problems/longest-mountain-in-array
670,Maximum Swap,Medium, https://leetcode.com/problems/maximum-swap
494,Target Sum,Medium, https://leetcode.com/problems/target-sum
1004,Max Consecutive Ones III,Medium, https://leetcode.com/problems/max-consecutive-ones-iii
211,Add and Search Word - Data structure design,Medium, https://leetcode.com/problems/add-and-search-word-data-structure-design
934,Shortest Bridge,Medium, https://leetcode.com/problems/shortest-bridge
650,2 Keys Keyboard,Medium, https://leetcode.com/problems/2-keys-keyboard
1091,Shortest Path in Binary Matrix,Medium, https://leetcode.com/problems/shortest-path-in-binary-matrix
452,Minimum Number of Arrows to Burst Balloons,Medium, https://leetcode.com/problems/minimum-number-of-arrows-to-burst-balloons
338,Counting Bits,Medium, https://leetcode.com/problems/counting-bits
1344,Angle Between Hands of a Clock,Medium, https://leetcode.com/problems/angle-between-hands-of-a-clock
1019,Next Greater Node In Linked List,Medium, https://leetcode.com/problems/next-greater-node-in-linked-list
1155,Number of Dice Rolls With Target Sum,Medium, https://leetcode.com/problems/number-of-dice-rolls-with-target-sum
787,Cheapest Flights Within K Stops,Medium, https://leetcode.com/problems/cheapest-flights-within-k-stops
743,Network Delay Time,Medium, https://leetcode.com/problems/network-delay-time
1249,Minimum Remove to Make Valid Parentheses,Medium, https://leetcode.com/problems/minimum-remove-to-make-valid-parentheses
513,Find Bottom Left Tree Value,Medium, https://leetcode.com/problems/find-bottom-left-tree-value
654,Maximum Binary Tree,Medium, https://leetcode.com/problems/maximum-binary-tree
672,Bulb Switcher II,Medium, https://leetcode.com/problems/bulb-switcher-ii
886,Possible Bipartition,Medium, https://leetcode.com/problems/possible-bipartition
901,Online Stock Span,Medium, https://leetcode.com/problems/online-stock-span
1006,Clumsy Factorial,Medium, https://leetcode.com/problems/clumsy-factorial
1053,Previous Permutation With One Swap,Medium, https://leetcode.com/problems/previous-permutation-with-one-swap
1198,Find Smallest Common Element in All Rows,Medium, https://leetcode.com/problems/find-smallest-common-element-in-all-rows
1093,Statistics from a Large Sample,Medium, https://leetcode.com/problems/statistics-from-a-large-sample
1273,Delete Tree Nodes,Medium, https://leetcode.com/problems/delete-tree-nodes
1131,Maximum of Absolute Value Expression,Medium, https://leetcode.com/problems/maximum-of-absolute-value-expression
1285,Find the Start and End Number of Continuous Ranges,Medium, https://leetcode.com/problems/find-the-start-and-end-number-of-continuous-ranges
1306,Jump Game III,Medium, https://leetcode.com/problems/jump-game-iii
1318,Minimum Flips to Make a OR b Equal to c,Medium, https://leetcode.com/problems/minimum-flips-to-make-a-or-b-equal-to-c
1339,Maximum Product of Splitted Binary Tree,Medium, https://leetcode.com/problems/maximum-product-of-splitted-binary-tree
1371,Find the Longest Substring Containing Vowels in Even Counts,Medium, https://leetcode.com/problems/find-the-longest-substring-containing-vowels-in-even-counts
1415,The k-th Lexicographical String of All Happy Strings of Length n,Medium, https://leetcode.com/problems/the-k-th-lexicographical-string-of-all-happy-strings-of-length-n
1448,Count Good Nodes in Binary Tree,Medium, https://leetcode.com/problems/count-good-nodes-in-binary-tree
273,Integer to English Words,Hard, https://leetcode.com/problems/integer-to-english-words
42,Trapping Rain Water,Hard, https://leetcode.com/problems/trapping-rain-water
4,Median of Two Sorted Arrays,Hard, https://leetcode.com/problems/median-of-two-sorted-arrays
218,The Skyline Problem,Hard, https://leetcode.com/problems/the-skyline-problem
25,Reverse Nodes in k-Group,Hard, https://leetcode.com/problems/reverse-nodes-in-k-group
10,Regular Expression Matching,Hard, https://leetcode.com/problems/regular-expression-matching
297,Serialize and Deserialize Binary Tree,Hard, https://leetcode.com/problems/serialize-and-deserialize-binary-tree
23,Merge k Sorted Lists,Hard, https://leetcode.com/problems/merge-k-sorted-lists
224,Basic Calculator,Hard, https://leetcode.com/problems/basic-calculator
44,Wildcard Matching,Hard, https://leetcode.com/problems/wildcard-matching
428,Serialize and Deserialize N-ary Tree,Hard, https://leetcode.com/problems/serialize-and-deserialize-n-ary-tree
212,Word Search II,Hard, https://leetcode.com/problems/word-search-ii
99,Recover Binary Search Tree,Hard, https://leetcode.com/problems/recover-binary-search-tree
37,Sudoku Solver,Hard, https://leetcode.com/problems/sudoku-solver
72,Edit Distance,Hard, https://leetcode.com/problems/edit-distance
295,Find Median from Data Stream,Hard, https://leetcode.com/problems/find-median-from-data-stream
76,Minimum Window Substring,Hard, https://leetcode.com/problems/minimum-window-substring
51,N-Queens,Hard, https://leetcode.com/problems/n-queens
149,Max Points on a Line,Hard, https://leetcode.com/problems/max-points-on-a-line
642,Design Search Autocomplete System,Hard, https://leetcode.com/problems/design-search-autocomplete-system
564,Find the Closest Palindrome,Hard, https://leetcode.com/problems/find-the-closest-palindrome
174,Dungeon Game,Hard, https://leetcode.com/problems/dungeon-game
128,Longest Consecutive Sequence,Hard, https://leetcode.com/problems/longest-consecutive-sequence
239,Sliding Window Maximum,Hard, https://leetcode.com/problems/sliding-window-maximum
135,Candy,Hard, https://leetcode.com/problems/candy
126,Word Ladder II,Hard, https://leetcode.com/problems/word-ladder-ii
679,24 Game,Hard, https://leetcode.com/problems/24-game
124,Binary Tree Maximum Path Sum,Hard, https://leetcode.com/problems/binary-tree-maximum-path-sum
591,Tag Validator,Hard, https://leetcode.com/problems/tag-validator
41,First Missing Positive,Hard, https://leetcode.com/problems/first-missing-positive
85,Maximal Rectangle,Hard, https://leetcode.com/problems/maximal-rectangle
403,Frog Jump,Hard, https://leetcode.com/problems/frog-jump
84,Largest Rectangle in Histogram,Hard, https://leetcode.com/problems/largest-rectangle-in-histogram
68,Text Justification,Hard, https://leetcode.com/problems/text-justification
32,Longest Valid Parentheses,Hard, https://leetcode.com/problems/longest-valid-parentheses
1246,Palindrome Removal,Hard, https://leetcode.com/problems/palindrome-removal
460,LFU Cache,Hard, https://leetcode.com/problems/lfu-cache
772,Basic Calculator III,Hard, https://leetcode.com/problems/basic-calculator-iii
340,Longest Substring with At Most K Distinct Characters,Hard, https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters
269,Alien Dictionary,Hard, https://leetcode.com/problems/alien-dictionary
140,Word Break II,Hard, https://leetcode.com/problems/word-break-ii
123,Best Time to Buy and Sell Stock III,Hard, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii
887,Super Egg Drop,Hard, https://leetcode.com/problems/super-egg-drop
358,Rearrange String k Distance Apart,Hard, https://leetcode.com/problems/rearrange-string-k-distance-apart
759,Employee Free Time,Hard, https://leetcode.com/problems/employee-free-time
407,Trapping Rain Water II,Hard, https://leetcode.com/problems/trapping-rain-water-ii
493,Reverse Pairs,Hard, https://leetcode.com/problems/reverse-pairs
45,Jump Game II,Hard, https://leetcode.com/problems/jump-game-ii
432,All O`one Data Structure,Hard, https://leetcode.com/problems/all-oone-data-structure
1044,Longest Duplicate Substring,Hard, https://leetcode.com/problems/longest-duplicate-substring
214,Shortest Palindrome,Hard, https://leetcode.com/problems/shortest-palindrome
30,Substring with Concatenation of All Words,Hard, https://leetcode.com/problems/substring-with-concatenation-of-all-words
316,Remove Duplicate Letters,Hard, https://leetcode.com/problems/remove-duplicate-letters
805,Split Array With Same Average,Hard, https://leetcode.com/problems/split-array-with-same-average
431,Encode N-ary Tree to Binary Tree,Hard, https://leetcode.com/problems/encode-n-ary-tree-to-binary-tree
727,Minimum Window Subsequence,Hard, https://leetcode.com/problems/minimum-window-subsequence
65,Valid Number,Hard, https://leetcode.com/problems/valid-number
828,Count Unique Characters of All Substrings of a Given String,Hard, https://leetcode.com/problems/count-unique-characters-of-all-substrings-of-a-given-string
354,Russian Doll Envelopes,Hard, https://leetcode.com/problems/russian-doll-envelopes
97,Interleaving String,Hard, https://leetcode.com/problems/interleaving-string
1136,Parallel Courses,Hard, https://leetcode.com/problems/parallel-courses
683,K Empty Slots,Hard, https://leetcode.com/problems/k-empty-slots
315,Count of Smaller Numbers After Self,Hard, https://leetcode.com/problems/count-of-smaller-numbers-after-self
329,Longest Increasing Path in a Matrix,Hard, https://leetcode.com/problems/longest-increasing-path-in-a-matrix
308,Range Sum Query 2D - Mutable,Hard, https://leetcode.com/problems/range-sum-query-2d-mutable
57,Insert Interval,Hard, https://leetcode.com/problems/insert-interval
768,Max Chunks To Make Sorted II,Hard, https://leetcode.com/problems/max-chunks-to-make-sorted-ii
317,Shortest Distance from All Buildings,Hard, https://leetcode.com/problems/shortest-distance-from-all-buildings
158,Read N Characters Given Read4 II - Call multiple times,Hard, https://leetcode.com/problems/read-n-characters-given-read4-ii-call-multiple-times
568,Maximum Vacation Days,Hard, https://leetcode.com/problems/maximum-vacation-days
773,Sliding Puzzle,Hard, https://leetcode.com/problems/sliding-puzzle
843,Guess the Word,Hard, https://leetcode.com/problems/guess-the-word
489,Robot Room Cleaner,Hard, https://leetcode.com/problems/robot-room-cleaner
632,Smallest Range Covering Elements from K Lists,Hard, https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists
282,Expression Add Operators,Hard, https://leetcode.com/problems/expression-add-operators
305,Number of Islands II,Hard, https://leetcode.com/problems/number-of-islands-ii
895,Maximum Frequency Stack,Hard, https://leetcode.com/problems/maximum-frequency-stack
381,Insert Delete GetRandom O(1) - Duplicates allowed,Hard, https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed
60,Permutation Sequence,Hard, https://leetcode.com/problems/permutation-sequence
480,Sliding Window Median,Hard, https://leetcode.com/problems/sliding-window-median
472,Concatenated Words,Hard, https://leetcode.com/problems/concatenated-words
630,Course Schedule III,Hard, https://leetcode.com/problems/course-schedule-iii
1092,Shortest Common Supersequence ,Hard, https://leetcode.com/problems/shortest-common-supersequence
1192,Critical Connections in a Network,Hard, https://leetcode.com/problems/critical-connections-in-a-network
631,Design Excel Sum Formula,Hard, https://leetcode.com/problems/design-excel-sum-formula
871,Minimum Number of Refueling Stops,Hard, https://leetcode.com/problems/minimum-number-of-refueling-stops
972,Equal Rational Numbers,Hard, https://leetcode.com/problems/equal-rational-numbers
1206,Design Skiplist,Hard, https://leetcode.com/problems/design-skiplist
1369,Get the Second Most Recent Activity,Hard, https://leetcode.com/problems/get-the-second-most-recent-activity
1458,Max Dot Product of Two Subsequences,Hard, https://leetcode.com/problems/max-dot-product-of-two-subsequences
1510,Stone Game IV,Hard, https://leetcode.com/problems/stone-game-iv
